Tag	Perf_Norm	Window_Power
1048	1.0718847205	121.508867
1049	1.0735174479	121.515287
1050	1.0839640397	121.807694
1051	1.0860888915	121.855167
1052	1.1125785234	122.1537
1053	1.1196867105	122.078449
1054	1.1168228148	121.993622
1055	1.1079223859	121.972116
1056	1.1136604642	121.985678
1057	1.1090544838	122.060451
1058	1.1085557704	122.112079
1059	1.1107168954	122.188914
1060	1.1151409051	122.226888
1061	1.1126295545	122.175391
1062	1.1216172205	122.150879
1063	1.1138772625	122.07923
1064	1.1196649265	122.097744
1065	1.1102514968	122.045194
1066	1.1069185045	121.967052
1067	1.1055505137	121.891163
1068	1.114538852	122.110303
1069	1.1190071021	122.225177
1070	1.1172280383	122.243544
1071	1.1169015802	122.30234
1072	1.1168959325	122.353273
1073	1.1184654594	122.453478
1074	1.1008077443	122.570258
1075	1.135265327	123.433657
1076	1.1328638715	123.395026
1077	1.1388300772	123.412003
1078	1.1349146644	123.471139
1079	1.1407440474	123.508236
1080	1.1461087379	123.49905
1081	1.1596869203	123.438219
1082	1.1434190809	123.397171
1083	1.1373384754	123.452117
1084	1.1430275396	123.755454
1085	1.1490184204	123.993372
1086	1.1429596662	124.029154
1087	1.141338066	124.0168
1088	1.1413350741	124.008192
1089	1.1476575228	124.157661
1090	1.1532697042	124.340083
1091	1.1446917329	124.287044
1092	1.1470814895	124.380387
1093	1.1388010654	124.449654
1094	1.1737944078	124.885871
1095	1.171770677	124.936831
1096	1.1797038002	124.961131
1097	1.1842974767	125.056369
1098	1.1760380971	125.071742
1099	1.1806905031	125.049882
1100	1.1816469503	125.095202
1101	1.1907373845	124.985153
1102	1.1569499973	123.741268
1103	1.1255260107	122.558756
1104	1.1249092668	122.331595
1105	1.1272883331	122.061806
1106	1.1235034564	121.71404
1107	1.1218692498	121.462989
1108	1.1269550843	121.231714
1109	1.1355868433	120.965465
1110	1.1160117626	119.711687
1111	1.1169791691	119.23774
1112	1.105447174	118.705248
1113	1.1095987151	118.420675
1114	1.1160028204	117.999471
1115	1.111853498	117.681292
1116	1.1156451318	117.4002
1117	1.1180529745	117.023558
1118	1.1242361466	116.621855
1119	1.1022454575	115.78281
1120	1.1054864726	115.40941
1121	1.0937116258	114.784858
1122	1.0977882338	114.618412
1123	1.102071286	114.276998
1124	1.1013722804	113.862428
1125	1.0973482836	113.481052
1126	1.079828534	112.212594
1127	1.0669622327	111.607894
1128	1.0735355005	111.220579
1129	1.0724312377	111.116676
1130	1.071275137	110.835863
1131	1.0526096746	110.525621
1132	1.0527954105	110.458395
1133	1.0515357011	110.290122
1134	1.0488884692	110.051196
1135	1.0334299003	109.725287
1136	1.0305041823	109.512138
1137	1.0131505361	109.154855
1138	1.0086002932	108.939502
1139	0.9921424822	108.722092
1140	0.9906604613	108.556085
1141	0.9783184561	108.290443
1142	0.9742365029	108.202694
1143	0.970704664	108.074384
1144	0.9670549628	107.9924
1145	0.9595564446	107.80721
1146	0.9217798209	106.951808
1147	0.9082168671	106.597301
1148	0.9016403048	106.399809
1149	0.8937142076	106.163501
1150	0.8906430609	106.029241
1151	0.8855858012	105.963219
1152	0.8811220893	105.867994
1153	0.8728606927	105.778479
1154	0.873668047	105.677759
1155	0.8778511884	105.417294
1156	0.87762965	105.218664
1157	0.8621665764	104.772868
1158	0.8585310952	104.488303
1159	0.8577481471	104.285487
1160	0.856062506	104.073552
1161	0.8597596077	103.945855
1162	0.8485753841	103.712017
1163	0.8321811435	103.203874
1164	0.8252492458	102.904409
1165	0.8211013017	102.592214
1166	0.8164364573	102.389188
1167	0.8183146923	102.24709
1168	0.8174713002	102.02538
1169	0.816061086	101.905057
1170	0.8087064837	101.614117
1171	0.8087286711	101.513031
1172	0.8000133057	101.36316
1173	0.7958556127	101.250325
1174	0.8008554204	100.926467
1175	0.7989082362	100.730738
1176	0.7973653007	100.613624
1177	0.7949414224	100.487926
1178	0.7962254708	100.287519
1179	0.7959486655	100.106034
1180	0.7945789602	100.020182
1181	0.7945018756	99.949261
1182	0.8003370072	99.614777
1183	0.8027252174	99.391538
1184	0.8036554431	99.190385
1185	0.8031668822	99.019785
1186	0.7735444158	98.520688
1187	0.7687534727	98.404022
1188	0.7632086941	98.328353
1189	0.7589594274	98.167313
1190	0.7618016735	97.96513
1191	0.7543565397	97.86249
1192	0.75397821	97.826081
1193	0.7535481433	97.598901
1194	0.752848936	97.495796
1195	0.7473013672	97.357164
1196	0.7452809308	97.309855
1197	0.7413976225	97.166269
1198	0.7415251331	96.93098
1199	0.7404965431	96.800273
1200	0.7354464774	96.747938
1201	0.7340937488	96.817576
1202	0.7503948358	97.034664
1203	0.7652418715	97.296466
1204	0.7659379187	97.436167
1205	0.7573078069	98.03597
1206	0.7601188898	98.260373
1207	0.7621913322	98.401059
1208	0.7576997852	98.836271
1209	0.75616438	99.108245
1210	0.7698597524	99.605244
1211	0.771893266	99.944195
1212	0.7786407725	100.160614
1213	0.7796059603	100.359132
1214	0.7826244286	100.533515
1215	0.7808383387	100.728305
1216	0.7676965432	101.116323
1217	0.7690101411	101.244329
1218	0.765752788	101.44181
1219	0.7747218635	101.854294
1220	0.7749792379	102.06437
1221	0.7822712447	102.348101
1222	0.782546638	102.446665
1223	0.7837454664	102.62305
1224	0.7748542486	103.199833
1225	0.7786080292	103.378452
1226	0.7943003059	104.093562
1227	0.7977515976	104.64631
1228	0.7988053335	104.895853
1229	0.7996249245	105.021316
1230	0.7932194073	105.545133
1231	0.8061801398	105.699684
1232	0.8071770959	105.773717
1233	0.8065693951	105.952977
1234	0.8086319204	106.102159
1235	0.798631868	106.795928
1236	0.8002535017	106.99308
1237	0.8108010463	107.252474
1238	0.813525699	107.348375
1239	0.8177610145	107.617394
1240	0.8141899442	107.868599
1241	0.8151343564	108.373013
1242	0.8166705013	108.521546
1243	0.813198972	108.844388
1244	0.8092493703	109.132167
1245	0.8094527889	109.474979
1246	0.8361347792	110.364274
1247	0.8465894391	110.805343
1248	0.8484830036	111.174137
1249	0.8545232683	111.490586
1250	0.8507396691	111.725198
1251	0.8541389211	111.866862
1252	0.8569401541	112.082657
1253	0.8443583564	112.939681
1254	0.8425396913	113.214615
1255	0.8417428593	113.526375
1256	0.8383792416	113.936017
1257	0.8536211131	114.645883
1258	0.8567351891	115.107689
1259	0.8553024849	115.493065
1260	0.8568595061	115.826397
1261	0.8506741153	116.139049
1262	0.8618295625	116.61756
1263	0.8801264779	117.625672
1264	0.8783991848	118.419985
1265	0.8863605466	119.003882
1266	0.8871210047	119.664831
1267	0.8883051759	120.058736
1268	0.8894665881	120.503261
1269	0.8826850272	121.015292
1270	0.8916327557	121.714489
1271	0.8923961721	121.920401
1272	0.897535391	122.611176
1273	0.9019071257	122.963502
1274	0.9074206402	123.336439
1275	0.8962715467	124.003991
1276	0.8983313826	124.333282
1277	0.9019859584	124.691466
1278	0.8967870015	125.078457
1279	0.8941808164	125.413911
1280	0.8939573955	125.722378
1281	0.8917859164	125.976218
1282	0.8970107922	126.267748
1283	0.8993023862	126.462925
1284	0.9035060678	126.721214
1285	0.9057650193	126.979368
1286	0.9525394278	128.910513
1287	0.9622812317	129.348679
1288	0.972321625	129.791623
1289	0.9838756059	130.365202
1290	0.9875356949	130.633404
1291	1.0073574597	131.378417
1292	1.0091628796	131.557658
1293	1.0156226552	132.026301
1294	1.016322434	132.287247
1295	1.0301363076	132.927957
1296	1.0338253748	133.161036
1297	1.0429946417	133.705174
1298	1.0552295756	134.24428
1299	1.0593880755	134.61311
1300	1.0715771889	135.160599
1301	1.0761764795	135.308229
1302	1.0771696033	135.267008
1303	1.075796032	135.21661
1304	1.0764223232	135.209883
1305	1.0916327288	135.130914
1306	1.0915030667	135.014793
1307	1.0867762991	134.921019
1308	1.0971956272	134.856267
1309	1.0922475902	134.683987
1310	1.0921712116	134.557838
1311	1.0876332726	134.377892
1312	1.0862813509	134.19437
1313	1.0662868937	133.807317
1314	1.0532579516	133.631221
1315	1.060858532	133.825449
1316	1.0805127144	134.225887
1317	1.0791922584	134.224268
1318	1.08339278	134.306475
1319	1.0870651394	134.267999
1320	1.0858028751	134.157454
1321	1.0874469653	134.111824
1322	1.0872374619	134.087245
1323	1.084063547	134.012231
1324	1.1076321673	134.090021
1325	1.08551464	133.829767
1326	1.0842042692	133.719536
1327	1.0909283109	133.695179
1328	1.0913740433	133.633368
1329	1.0722181373	133.36042
1330	1.0809950561	133.099529
1331	1.0768388086	132.969954
1332	1.0728081218	132.858404
1333	1.0719290281	132.822654
1334	1.0717304841	132.820614
1335	1.1079477334	133.055365
1336	1.1009061422	132.892188
1337	1.0966626913	132.892943
1338	1.0967313716	133.03541
1339	1.1093318269	133.160368
1340	1.1038739156	133.044476
1341	1.116758841	132.934585
1342	1.1114750003	132.802703
1343	1.1173722904	132.678265
1344	1.1165296715	132.607393
1345	1.1216758828	132.560344
1346	1.1171380447	132.508412
1347	1.1157171065	132.464886
1348	1.1160600035	132.367341
1349	1.0953729616	132.197055
1350	1.1031476799	132.288983
1351	1.0964392032	132.214252
1352	1.0951662149	132.144003
1353	1.1210424646	131.868798
1354	1.1246660452	131.703591
1355	1.1189484399	131.452753
1356	1.1248211221	131.169642
1357	1.1193571932	130.802583
1358	1.1246049289	130.648561
1359	1.1215582556	130.363082
1360	1.1175608501	130.152296
1361	1.1154435621	129.957615
1362	1.116003997	129.86603
1363	1.1179121178	129.600076
1364	1.1208198842	129.202645
1365	1.1246894093	129.050497
1366	1.1331846483	128.744213
1367	1.1273803437	128.343021
1368	1.1328409109	128.115704
1369	1.1475318612	127.821929
1370	1.1311568161	127.219304
1371	1.120935158	127.085699
1372	1.1269471842	126.80152
1373	1.1271771605	126.679489
1374	1.1253882132	126.551575
1375	1.1468723224	126.055167
1376	1.1493549301	125.889582
1377	1.1341090582	125.748105
1378	1.1394643694	125.512279
1379	1.1382649695	125.299461
1380	1.1389758084	125.111573
1381	1.136689795	124.834507
1382	1.1330279242	124.804589
1383	1.1288457577	124.722799
1384	1.1248214246	124.529251
1385	1.0960974156	124.14426
1386	1.0878563574	124.01037
1387	1.0784455162	123.915796
1388	1.076112741	123.900591
1389	1.0691944247	123.786369
1390	1.0627858147	123.771521
1391	1.0603677187	123.672469
1392	1.054918447	123.608043
1393	1.0554882275	123.550926
1394	1.0495658924	123.530452
1395	1.0502154469	123.487528
1396	1.0463479388	123.468426
1397	1.0431523407	123.389585
1398	1.0401873576	123.338209
1399	1.0387414081	123.275609
1400	1.0307048779	123.236897
1401	1.0287662661	123.174924
1402	1.0270044144	123.139648
1403	1.0221620031	123.169938
1404	1.0202749603	123.19515
1405	1.0228764726	123.261116
1406	1.0155258036	123.182197
1407	1.0182516665	123.110371
1408	1.0114569276	123.038372
1409	1.0077789541	122.99178
1410	1.0080193181	123.014375
1411	1.0139019511	122.970253
1412	0.9978745094	123.059643
1413	1.0108410577	123.168748
1414	1.0210082892	123.069053
1415	1.0270130204	122.995128
1416	1.0120906146	122.48396
1417	1.0079874825	122.305426
1418	1.008020999	122.202712
1419	1.0108891978	122.152118
1420	1.0074951564	122.023805
1421	1.0042978102	122.016094
1422	1.0013227419	121.966172
1423	1.002827589	121.928309
1424	1.0018523496	121.879101
1425	1.0109538439	121.878599
1426	1.011936311	121.866154
1427	1.0125347671	121.80164
1428	1.0130531802	121.77964
1429	1.0293793793	121.725316
1430	1.0336177204	121.751499
1431	1.038010466	121.729093
1432	1.0240121676	121.694329
1433	1.0248333722	121.683725
1434	1.0202921388	121.755262
1435	1.0136132453	121.721211
1436	1.0199853469	121.829651
1437	1.0221123503	121.881648
1438	1.0188927494	121.825509
1439	1.0103469499	121.808499
1440	1.0229919146	121.87398
1441	1.0240790661	121.880228
1442	1.0254442331	121.822845
1443	1.0261644512	121.754516
1444	1.0229811907	121.548938
1445	1.0202452426	121.425828
1446	1.021442659	121.334811
1447	1.0211326734	121.318812
1448	1.0241758505	121.306825
1449	1.0381895456	121.155157
1450	1.0368049814	121.11461
1451	1.0386190745	121.016326
1452	1.0316864709	120.943671
1453	1.0357614653	120.815444
1454	1.0356639749	120.743554
1455	1.0232916469	120.403313
1456	1.0237731146	120.370958
1457	1.0333487144	120.338608
1458	1.0157571246	119.930836
1459	1.0223283081	119.929078
1460	1.0135126622	119.625034
1461	1.0228848097	119.33514
1462	0.9995411232	118.698766
1463	0.9980682798	118.591305
1464	1.0070725191	118.529449
1465	0.9979765717	118.481325
1466	0.9947104107	118.464028
1467	1.0010663087	118.574098
1468	0.9975012896	118.60702
1469	0.9946034067	118.663285
1470	1.0105391739	118.890127
1471	1.0167694103	118.807761
1472	1.0098540523	118.828952
1473	1.0107554007	118.829788
1474	1.0101081658	118.827985
1475	1.0132566997	118.807901
1476	1.0099043775	118.715822
1477	1.0124722724	118.378722
1478	1.0152318871	118.303773
1479	1.02123366	118.298779
1480	1.0242131994	118.319969
1481	1.0293920195	118.402535
1482	1.0312499832	118.390182
1483	1.0242617092	118.280855
1484	1.025902404	118.358867
1485	1.026860364	118.514939
1486	1.0291261734	118.562249
1487	1.0348807915	118.560545
1488	1.0245513899	118.540423
1489	1.0276597846	118.500221
1490	1.0275647484	118.439367
1491	1.027347076	118.445663
1492	1.0117474823	118.361376
1493	1.0100227442	118.278498
1494	1.0160142301	118.155584
1495	1.0056360833	117.874274
1496	1.0093448167	117.723401
1497	1.0121655813	117.626822
1498	0.9991496827	117.337565
1499	0.9804336934	116.860446
1500	0.9829026525	116.684451
1501	0.9777727793	116.695068
1502	0.9750932075	116.766137
1503	0.9810355785	116.705953
1504	0.9791517966	116.690915
1505	0.9734062888	116.818146
1506	0.9779817447	116.869336
1507	0.9774707274	116.9338
1508	0.9727297732	117.095566
1509	0.9815646147	117.095324
1510	0.9781270053	117.166273
1511	0.9707792609	117.276839
1512	0.9799819771	117.235556
1513	0.9782321603	117.259897
1514	0.9751954378	117.415253
1515	0.9692674887	117.547309
1516	0.9852696838	117.909086
1517	0.9860248639	118.118187
1518	0.9843561659	118.260081
1519	0.983692593	118.298361
1520	0.9828788178	118.446621
1521	0.9769117717	118.481211
1522	0.974769506	118.522958
1523	0.9715503421	118.547748
1524	0.9681897837	118.609954
1525	0.973201223	118.649365
1526	0.9724223426	118.632031
1527	0.9703778362	118.638506
1528	0.970281119	118.651711
1529	0.9699750331	118.693251
1530	0.9633553733	118.712929
1531	0.9583573137	118.762131
1532	0.9748007701	118.717539
1533	0.9788280279	118.701693
1534	0.9848289603	118.601792
1535	0.9930315602	118.590739
1536	0.9955365907	118.516319
1537	1.0001104666	118.38553
1538	1.0065579047	118.384723
1539	1.0172316152	118.365658
1540	1.0190765018	118.296225
1541	1.0205012387	118.295061
1542	1.0263260835	118.339616
1543	1.0308827473	118.435933
1544	1.0462381109	118.522752
1545	1.0536414247	118.600743
1546	1.0604991625	118.639283
1547	1.0644626818	118.631632
1548	1.0672809588	118.605366
1549	1.0730865071	118.649099
1550	1.0772522684	118.645965
1551	1.0838006593	118.686506
1552	1.0945361586	118.719126
1553	1.0954493066	118.749394
1554	1.09672922	118.858426
1555	1.1196892654	119.199794
1556	1.1204647841	119.30199
1557	1.12157298	119.414066
1558	1.1471980409	119.889242
1559	1.1508523141	119.895024
1560	1.1333579121	120.381377
1561	1.1349296913	120.588936
1562	1.165031642	121.287746
1563	1.1728041416	121.509489
1564	1.1715258418	121.538899
1565	1.1824285201	121.573617
1566	1.1901852531	121.54766
1567	1.1824436479	121.453732
1568	1.1874285967	121.481347
1569	1.1900075854	121.410156
1570	1.1872636028	121.455841
1571	1.1920975425	121.496107
1572	1.2074114895	121.491913
1573	1.1974341288	121.455713
1574	1.2014707658	121.43383
1575	1.1870145991	121.253279
1576	1.1924565422	121.378425
1577	1.1993818173	121.777333
1578	1.1999993008	121.826353
1579	1.2006791781	121.830128
1580	1.1969687302	121.756213
1581	1.1942460946	121.726735
1582	1.1857661515	121.737518
1583	1.1966746456	121.834752
1584	1.1934164184	121.830436
1585	1.2170057806	121.941632
1586	1.2218288619	121.975721
1587	1.2209394812	122.03802
1588	1.2323303507	122.067849
1589	1.2335707973	122.097512
1590	1.2411144972	122.192286
1591	1.2389203936	122.186758
1592	1.2529513008	122.153338
1593	1.255720362	122.26554
1594	1.2497071593	122.25909
1595	1.2625602154	122.624556
1596	1.264108597	122.778613
1597	1.2617915883	122.861379
1598	1.2830371824	123.282572
1599	1.3047951049	123.984078
1600	1.3090160659	124.183509
1601	1.3163129135	124.075801
1602	1.3167534689	123.663737
1603	1.2953544452	122.676062
1604	1.2947818745	122.137939
1605	1.2933948226	121.206144
1606	1.2954317987	120.642658
1607	1.2940931894	120.143895
1608	1.3054524922	119.492738
1609	1.3044846151	119.039298
1610	1.2726488496	117.335453
1611	1.2735183287	116.489757
1612	1.2805015265	115.931446
1613	1.2823711555	115.423071
1614	1.2799261319	114.760278
1615	1.2848280123	114.216602
1616	1.2730361214	113.371192
1617	1.2707275844	112.694584
1618	1.2678934736	112.201379
1619	1.2662637381	111.755353
1620	1.2716614071	111.316014
1621	1.2782071423	110.695389
1622	1.279071915	110.118976
1623	1.2820920306	109.661589
1624	1.2858426512	109.269048
1625	1.2809441662	108.601843
1626	1.285971372	108.130634
1627	1.281111984	107.494625
1628	1.2700206451	106.892446
1629	1.2595604383	106.324064
1630	1.2654798487	105.835585
1631	1.2662562078	105.273513
1632	1.2551276209	104.874313
1633	1.2443397122	104.454019
1634	1.236149786	104.277061
1635	1.2244999285	103.934192
1636	1.2151819384	103.577528
1637	1.2059422769	103.227686
1638	1.1877845709	102.640954
1639	1.1700908852	102.087595
1640	1.1532895721	101.604144
1641	1.1486169284	101.370159
1642	1.1422108733	101.079055
1643	1.1302139838	100.669003
1644	1.1263938762	100.422158
1645	1.1159140033	100.048782
1646	1.1059622926	99.673929
1647	1.0954035871	99.382324
1648	1.0851407478	99.052701
1649	1.0693518212	98.5747
1650	1.0576450831	98.246296
1651	1.0519464379	98.139675
1652	1.0453719262	97.974344
1653	1.0382621927	97.597533
1654	1.0332416095	97.373321
1655	1.0319345669	97.111055
1656	1.0215383004	96.830936
1657	1.0156929155	96.596756
1658	1.0072163341	96.262768
1659	0.997652097	95.962937
1660	1.0155233159	94.868035
1661	1.013117423	94.543024
1662	1.0111116774	94.295935
1663	1.007528135	93.962961
1664	1.0049083013	93.604921
1665	1.0006085749	93.274949
1666	0.9924689403	93.079319
1667	0.9919924143	92.565561
1668	0.9834815769	92.206998
1669	0.9817545863	91.899261
1670	0.9789339225	91.506673
1671	0.9773179701	91.354106
1672	0.9763022891	91.15864
1673	0.9794190545	90.674389
1674	0.9613939354	90.172123
1675	0.9639119422	89.761854
1676	0.9583632976	89.580049
1677	0.9570557507	89.116066
1678	0.9559561272	88.816373
1679	0.9510622142	88.647031
1680	0.9507124256	88.397661
1681	0.9424419522	87.995207
1682	0.9463225039	87.561137
1683	0.9434546413	87.369773
1684	0.9450082336	87.176859
1685	0.9375659236	86.707489
1686	0.9328427195	86.489673
1687	0.9285903263	86.25094
1688	0.928012276	86.014394
1689	0.92462637	85.783788
1690	0.9200457371	85.476234
1691	0.9056366346	85.061635
1692	0.9094249403	84.479492
1693	0.9043776648	84.244049
1694	0.9037979336	84.016291
1695	0.9023762559	83.816508
1696	0.8987529106	83.663135
1697	0.8958697185	83.383234
1698	0.8925437523	83.126542
1699	0.8913023308	82.694564
1700	0.8912971537	82.429318
1701	0.8863859277	82.391146
1702	0.8871561685	82.434832
1703	0.8916737017	82.565407
1704	0.8936728583	82.695878
1705	0.8980231451	82.843693
1706	0.8977740742	83.070928
1707	0.895075912	83.320486
1708	0.8987310257	83.349198
1709	0.8988957171	83.427162
1710	0.9152902267	83.761874
1711	0.918602477	83.968815
1712	0.9192374079	84.091422
1713	0.9185390074	84.210588
1714	0.9208631766	84.319965
1715	0.9175479679	84.443092
1716	0.9246651308	84.652786
1717	0.9257057223	84.788981
1718	0.9272654329	84.770651
1719	0.9254854614	84.865355
1720	0.9269803578	84.852533
1721	0.9297847172	84.92519
1722	0.9296054358	85.092398
1723	0.9254682157	85.332806
1724	0.9237557815	85.409193
1725	0.9245834743	85.510774
1726	0.9238417411	85.609385
1727	0.9246041154	85.749081
1728	0.9273778493	85.881291
1729	0.9295463029	86.040283
1730	0.930127009	86.165798
1731	0.9319587512	86.279043
1732	0.9352601095	86.447862
1733	0.9392727438	86.66936
1734	0.9386701864	86.646318
1735	0.9421120988	86.711376
1736	0.9410519757	86.805706
1737	0.9408420689	86.998101
1738	0.9460653648	87.258276
1739	0.9508558372	87.502592
1740	0.9559949889	87.690764
1741	0.9534473988	87.814198
1742	0.9497759471	88.041472
1743	0.9509153399	88.202231
1744	0.9461401634	88.329031
1745	0.9466916896	88.508013
1746	0.9470645733	88.69836
1747	0.9483356789	88.836486
1748	0.949170465	89.033835
1749	0.9554647424	89.274824
1750	0.9600650415	89.496381
1751	0.9592519723	89.583737
1752	0.9619047174	89.688347
1753	0.9621075645	89.886867
1754	0.9638958731	89.972445
1755	0.9609306547	90.07283
1756	0.9661778188	90.133764
1757	0.9661077939	90.297752
1758	0.9684526377	90.476488
1759	0.96974425	90.72776
1760	0.974001047	90.994413
1761	0.9728993728	91.129034
1762	0.9705513689	91.232173
1763	0.9685734921	91.331898
1764	0.9701369342	91.606163
1765	0.9735473808	91.796794
1766	0.9830171532	91.906796
1767	0.9928745672	92.155122
1768	1.0028186804	92.35299
1769	1.0069154252	92.487081
1770	1.0136147917	92.637838
1771	1.0155177018	92.73528
1772	1.0164583489	92.780227
1773	1.0209319778	92.911714
1774	1.0425204689	93.364704
1775	1.0525063012	93.513868
1776	1.0599771523	93.567672
1777	1.0680154643	93.683477
1778	1.0729209753	93.808907
1779	1.0795996671	93.850382
1780	1.0836428259	93.886255
1781	1.0975737887	94.172417
1782	1.099773809	94.289856
1783	1.1046243221	94.44632
1784	1.1050719371	94.473754
1785	1.1202065356	94.761672
1786	1.1211286931	94.950343
1787	1.1251154084	94.975632
1788	1.1249167298	94.969216
1789	1.1266574362	95.047088
1790	1.123610494	95.161921
1791	1.145267699	95.626808
1792	1.1501979524	95.926889
1793	1.1549395116	96.04044
1794	1.1433391388	96.085453
1795	1.1369474719	96.091787
1796	1.1409456171	96.14183
1797	1.1467271627	96.351271
1798	1.1411063752	96.588959
1799	1.1501671589	96.85284
1800	1.1507739857	96.960367
1801	1.1520919539	96.864041
1802	1.155802032	96.938616
1803	1.1620790973	97.05414
1804	1.1650076728	96.986713
1805	1.1676478451	96.772923
1806	1.1499431665	96.026189
1807	1.1339974822	95.364379
1808	1.1285408819	95.260671
1809	1.123863431	95.105117
1810	1.1242372559	94.865008
1811	1.1186359666	94.521435
1812	1.11394759	94.322993
1813	1.1199718529	94.246102
1814	1.122194027	94.136541
1815	1.1257573653	93.987776
1816	1.1215124352	93.620547
1817	1.1163660895	93.358531
1818	1.1027791665	93.061629
1819	1.1038359616	92.902696
1820	1.0960377111	92.615174
1821	1.0930021652	92.393527
1822	1.0878925633	92.174199
1823	1.0941674771	92.003242
1824	1.0881920938	91.844197
1825	1.0903987367	91.774176
1826	1.0884066398	91.585756
1827	1.0906865685	91.451993
1828	1.0935954778	91.372366
1829	1.0886346663	91.042978
1830	1.0751313833	90.628372
1831	1.07863495	90.577923
1832	1.0618273504	90.206367
1833	1.0540795596	89.816537
1834	0.9074165053	87.948844
1835	0.9101319804	87.969982
1836	0.9148035147	87.936145
1837	0.9183843676	87.778819
1838	0.9217810311	87.598737
1839	0.9257247834	87.4703
1840	0.9294332814	87.348188
1841	0.9324714158	87.199519
1842	0.9379885273	86.977146
1843	0.942802263	86.844194
1844	0.9486850304	86.730538
1845	0.954482914	86.640453
1846	0.9599488263	86.484084
1847	0.9655749925	86.322579
1848	0.9715182039	86.142566
1849	0.9767560225	85.990735
1850	0.9815427298	85.825082
1851	0.9861912362	85.611505
1852	0.9889691387	85.459854
1853	0.9959239299	85.297076
1854	0.9989990434	85.116675
1855	1.004078457	84.94598
1856	1.0087051457	84.794436
1857	1.0121788266	84.62538
1858	0.9831718602	84.274138
1859	0.9857241903	83.971488
1860	0.9859946419	83.70743
1861	0.9862547394	83.494971
1862	0.9870104574	83.338218
1863	0.9874990856	83.186031
1864	0.9853909752	82.886826
1865	0.9824207478	82.898935
1866	0.9793466764	82.772946
1867	0.9760299549	82.690791
1868	0.9706645249	82.538061
1869	0.9676566797	82.417171
1870	0.9653661279	82.27861
1871	0.9625078799	82.004011
1872	0.9619135251	81.928805
1873	0.9626424838	81.867282
1874	0.9249053604	81.319363
1875	0.9153275755	81.188645
1876	0.8693537643	81.015621
1877	0.8666759406	80.967071
1878	0.8656830185	80.984182
1879	0.8616532731	80.855295
1880	0.857670054	80.764387
1881	0.8535903532	80.653713
1882	0.8495135435	80.563695
1883	0.8456786106	80.455791
1884	0.8420998083	80.348309
1885	0.8389638474	80.189658
1886	0.8384107411	79.967988
1887	0.8378267069	79.88443
1888	0.8303396858	79.895281
1889	0.830110113	79.814536
1890	0.8342095808	79.761397
1891	0.8337447201	79.653335
1892	0.8350671258	79.552272
1893	0.8273562132	79.421961
1894	0.826630381	79.129697
1895	0.823929395	78.926869
1896	0.8197448752	78.886957
1897	0.8176626838	78.812989
1898	0.8230589745	78.573478
1899	0.8222436193	78.530197
1900	0.8178280811	78.432079
1901	0.822555353	78.445866
1902	0.8088458612	78.586434
1903	0.8074988812	78.595378
1904	0.8053455554	78.642877
1905	0.8059494575	78.763807
1906	0.8163850564	79.078543
1907	0.8287677049	79.222098
1908	0.8231722314	79.376663
1909	0.8249762729	79.460634
1910	0.8237315905	79.638001
1911	0.8273353032	79.848624
1912	0.8250685861	80.215975
1913	0.8253146315	80.22185
1914	0.8217917685	80.412811
1915	0.8227173886	80.553396
1916	0.8254864162	80.745582
1917	0.8292297418	80.917468
1918	0.8386487856	81.077191
1919	0.8396501456	81.208211
1920	0.8436303054	81.303946
1921	0.8454451717	81.437265
1922	0.8379794977	81.528311
1923	0.8378523905	81.570324
1924	0.8425079902	81.606728
1925	0.8419665827	81.68625
1926	0.8449296496	81.788797
1927	0.8427456648	81.985532
1928	0.8425878314	82.112377
1929	0.8465816063	82.31472
1930	0.8553951007	82.568851
1931	0.8532075188	82.657619
1932	0.8621182346	82.860782
1933	0.863371792	83.193751
1934	0.994928352	84.404872
1935	0.9840633924	84.579709
1936	0.9836197778	84.731428
1937	0.9841237019	84.87627
1938	0.98486325	85.020368
1939	0.9770095982	85.240082
1940	0.9785277241	85.346884
1941	0.9684746235	85.498414
1942	0.9673010754	85.619725
1943	0.9661023143	85.753294
1944	0.9652566698	85.862128
1945	0.9639317092	86.036802
1946	0.9593338305	86.273913
1947	0.9530130962	86.433935
1948	0.9410748354	86.696127
1949	0.9350992841	86.986333
1950	0.928769574	87.120615
1951	0.9274178204	87.197262
1952	0.9212543145	87.339221
1953	0.9194121173	87.468568
1954	0.9178140156	87.54492
1955	0.9153264325	87.713892
1956	0.9133687597	87.848208
1957	0.9115047449	87.944211
1958	0.9372213458	88.245392
1959	0.919532938	88.335267
1960	0.920273461	88.462478
1961	0.9162052573	88.596064
1962	0.9176754785	88.713493
1963	0.9185072054	88.856041
1964	0.9194006874	89.176948
1965	0.9203376365	89.201729
1966	0.9179800181	89.38167
1967	0.9164963163	89.50945
1968	0.9179057574	89.733725
1969	0.9166794637	89.931859
1970	0.915110273	90.13936
1971	0.9147459281	90.387201
1972	0.9077607133	90.596385
1973	0.9036984935	90.785034
1974	0.9238585834	91.83709
1975	0.9284057671	92.140459
1976	0.9760473687	93.01534
1977	0.9721795245	93.270365
1978	0.9677349745	93.299973
1979	0.9678278256	93.550089
1980	0.9686161861	93.876229
1981	0.9685290163	94.109645
1982	0.966361336	94.402787
1983	0.968183161	94.620315
1984	0.9644759405	95.081918
1985	0.9656052145	95.418252
